,timepoint,centroid-0,centroid-1,centroid-2,size,min_intensity,max_intensity,mean_intensity,var_intensity,mean_background_intensity,SNR
591,1.0,84.0,26.0,99.0,8.485281374238571,0.0,0.2472381591796875,0.012647392336002067,0.0014063294075675166,6.911333869485294e-06,1829.9495545776538
592,1.0,99.0,0.0,70.0,8.485281374238571,0.0,0.19485855102539062,0.012339978178670583,0.0011978544592754316,0.004993461160098805,2.471227427836129
594,1.0,0.0,8.0,32.0,8.485281374238571,0.0,0.24716949462890625,0.010353868272569445,0.001139414988031013,0.01791262432811706,0.5780207345898055
596,1.0,99.0,36.0,35.0,8.485281374238571,0.0,0.22006988525390625,0.014038441975911458,0.0014068203532654378,0.002164180020251906,6.486725616419568
598,1.0,76.0,99.0,3.0,8.485281374238571,0.0,0.24883651733398438,0.012172992412860576,0.0016111858345917325,0.00020758470698217652,58.641084836301374
599,1.0,38.0,0.0,94.0,8.485281374238571,0.0,0.22086334228515625,0.012878381981039947,0.0011869288731368819,0.001108974491784332,11.61287484648878
606,1.0,99.0,31.0,0.0,8.485281374238571,0.0,0.19525527954101562,0.017771886399954803,0.0015133413065541795,0.0021760940551757814,8.166874201822687
609,1.0,86.0,99.0,0.0,8.485281374238571,0.0,0.18002700805664062,0.010470170241135817,0.0009379366501964652,0.001570317937039781,6.667548013157909
610,1.0,55.0,99.0,3.0,8.485281374238571,0.0,0.22000503540039062,0.016050066266741072,0.0015474121888870668,0.0013998597111534233,11.465481961414918
612,1.0,42.0,99.0,99.0,8.485281374238571,0.0,0.17704010009765625,0.010397573617788461,0.0009223813362441648,0.0,inf
617,1.0,87.0,0.0,0.0,8.485281374238571,0.0,0.1964263916015625,0.010691246619591347,0.0008731939039295046,0.00011056045006061422,96.70046217910586
619,1.0,0.0,43.0,50.0,8.485281374238571,0.0,0.2880897521972656,0.015543992784288195,0.001647457737483107,0.004562280264245458,3.4070666166886547
628,1.0,99.0,73.0,99.0,8.485281374238571,0.0,0.19538116455078125,0.010660344904119318,0.0009694228156600608,0.0035527734195484836,3.000569877454815
632,1.0,0.0,97.0,8.0,8.485281374238571,0.0,0.26371002197265625,0.01691106980846774,0.0016120759355455238,0.008001241468845453,2.113555736858413
645,1.0,99.0,43.0,31.0,8.485281374238571,0.0,0.22006988525390625,0.010569949679904513,0.0010149109596944194,0.002763909029673381,3.82427553382739
664,1.0,0.0,32.0,5.0,8.485281374238571,0.0,0.2603263854980469,0.018429707999181266,0.0016879352030577312,0.007595864411826445,2.426281855490598
666,1.0,0.0,31.0,11.0,8.485281374238571,0.0,0.2603263854980469,0.01779900444878472,0.001687778664303277,0.006467150143927928,2.7522176001273735
687,1.0,20.0,93.0,0.0,8.485281374238571,0.0,0.2793464660644531,0.022181789431951742,0.0026568267513061602,0.000510984580422288,43.40989979310191
796,1.0,0.0,24.0,18.0,8.485281374238571,0.0,0.11235427856445312,0.010496893988715278,0.0005437972767491262,0.007621633001120694,1.3772499918550005
831,1.0,36.0,85.0,0.0,8.485281374238571,0.0,0.22577285766601562,0.015184418229032154,0.0014685385645288233,0.0012629690345810965,12.022795344359764
1058,2.0,99.0,30.0,99.0,8.485281374238571,0.0,0.4438896179199219,0.01744498891278732,0.004445729638529933,0.00627905901740579,2.778280768572034
1059,2.0,99.0,17.0,0.0,8.485281374238571,0.0,0.4993934631347656,0.03016107732599432,0.007851220017937897,0.004810523986816406,6.269811232342457
1060,2.0,99.0,0.0,0.0,8.485281374238571,0.0,0.31502532958984375,0.033612530048076926,0.004245167019681939,0.017768794092638738,1.891660732452403
1061,2.0,99.0,43.0,0.0,8.485281374238571,0.0,0.4231147766113281,0.01985367073500452,0.004607886643161266,0.011928143220789292,1.66443933204977
1062,2.0,0.0,2.0,0.0,8.485281374238571,0.0,0.42263031005859375,0.024045002029602785,0.005666504116780579,0.011157407258686266,2.1550707500511166
1063,2.0,0.0,1.0,99.0,8.485281374238571,0.0,0.3981437683105469,0.03838142188819679,0.007220011560487512,0.007900636274736006,4.858016563922794
1064,2.0,99.0,99.0,54.0,8.485281374238571,0.0,0.3961906433105469,0.024946070899648114,0.004723754454335162,0.0037540772381950828,6.645060641224819
1065,2.0,30.0,99.0,0.0,8.485281374238571,0.0,0.3133583068847656,0.028141549917367788,0.0044479460723576905,0.01136578088519217,2.4759891292671155
1066,2.0,72.0,0.0,61.0,8.485281374238571,0.0,0.3514289855957031,0.02024708897614282,0.0034674122824969434,0.0008749456966624541,23.140966408974702
1067,2.0,99.0,99.0,94.0,8.485281374238571,0.0,0.2810554504394531,0.01983887294553361,0.002833054814526321,0.017810576552644782,1.1138815684542023
1068,2.0,83.0,67.0,0.0,8.485281374238571,0.0,0.295135498046875,0.0179814740645984,0.002672242584403686,0.0004139844109030331,43.435147776156654
1069,2.0,0.0,18.0,0.0,8.485281374238571,0.0,0.3244972229003906,0.01802970949283316,0.0027231673534117216,0.012084085801068475,1.492020976153527
1070,2.0,24.0,45.0,99.0,8.485281374238571,0.0,0.3350830078125,0.018057232060708292,0.002959532682607477,0.0024460287655101104,7.382264802164958
1071,2.0,99.0,46.0,13.0,8.485281374238571,0.0,0.3488616943359375,0.019677954779730902,0.002771651577582744,0.0040706579057388425,4.8340969040873665
1072,2.0,99.0,0.0,10.0,8.485281374238571,0.0,0.20291900634765625,0.023761528582612344,0.0023275680842174194,0.0045083158759660616,5.270599761938957
1073,2.0,2.0,43.0,0.0,8.485281374238571,0.0,0.3260955810546875,0.01532622408275762,0.002510276435029399,0.0006613002103917739,23.175894762951778
1074,2.0,6.0,99.0,50.0,8.485281374238571,0.0,0.3301048278808594,0.0163640424239734,0.002771489715632887,0.004217237584731158,3.8802752027110614
1075,2.0,70.0,57.0,0.0,8.485281374238571,0.0,0.355682373046875,0.014749921057835099,0.0027786247038438646,3.814697265625e-07,38666.03305785124
1076,2.0,34.0,0.0,73.0,8.485281374238571,0.0,0.329498291015625,0.013370072546084065,0.0023666623783512577,0.0009296529433306525,14.38178907731236
1077,2.0,30.0,99.0,12.0,8.485281374238571,0.0,0.35366058349609375,0.01577859673618285,0.002811724446034818,0.006175306976818648,2.555111315990247
1079,2.0,42.0,20.0,99.0,8.485281374238571,0.0,0.23212432861328125,0.010389659030378357,0.0012660362114257724,0.000894939198213465,11.609346256280716
1080,2.0,99.0,43.0,99.0,8.485281374238571,0.0,0.3156166076660156,0.012353912857938404,0.00222382536218674,0.00685881446389591,1.8011732090098258
1081,2.0,0.0,94.0,48.0,8.485281374238571,0.0,0.3081779479980469,0.013041082054677636,0.0019005820310026393,0.0032534732996860397,4.008356870774413
1082,2.0,69.0,99.0,99.0,8.485281374238571,0.0,0.3131904602050781,0.011232698880709135,0.0020245076993965273,1.2934893027119252e-06,8684.029204693612
1083,2.0,0.0,61.0,76.0,8.485281374238571,0.0,0.28797149658203125,0.021700998942057292,0.0022734185410249567,0.0036842219800834195,5.8902528293276
1084,2.0,57.0,77.0,0.0,8.485281374238571,0.0,0.2880897521972656,0.011284568093039772,0.0018680341142972479,2.692727481617647e-07,41907.57575757575
1085,2.0,41.0,0.0,83.0,8.485281374238571,0.0,0.313140869140625,0.012664227446248708,0.0020664275172294377,0.001192182653090533,10.622724138301148
1086,2.0,75.0,84.0,99.0,8.485281374238571,0.0,0.28841400146484375,0.011272083629261364,0.0018652983205604623,0.0,inf
1087,2.0,17.0,82.0,0.0,8.485281374238571,0.0,0.2874641418457031,0.011514774038771953,0.00169547418209258,8.887122659122243e-05,129.56695299971517
1088,2.0,99.0,87.0,0.0,8.485281374238571,0.0,0.3142585754394531,0.01229681850464876,0.0022136475438782515,0.004740505531185963,2.5939888528243915
1089,2.0,0.0,18.0,37.0,8.485281374238571,0.0,0.2891883850097656,0.013216773139105903,0.0020450482991840233,0.005218775875597115,2.53254277519509
1090,2.0,99.0,74.0,66.0,8.485281374238571,0.0,0.2874031066894531,0.013472629123263889,0.0018181925608454573,0.006405129490128483,2.1034124515402475
1091,2.0,67.0,0.0,0.0,8.485281374238571,0.0,0.18827438354492188,0.017240377572866585,0.0017345040119060224,0.0,inf
1092,2.0,99.0,83.0,61.0,8.485281374238571,0.0,0.28763580322265625,0.012939944797092014,0.0018580695254147553,0.006873199738651873,1.8826667766285645
1093,2.0,0.0,32.0,45.0,8.485281374238571,0.0,0.2847023010253906,0.011480305989583333,0.0013992649544599571,0.005846109734960349,1.9637513680131422
1094,2.0,0.0,89.0,99.0,8.485281374238571,0.0,0.26055908203125,0.023468522000903925,0.0024287958089546425,0.0005432593779751905,43.199478835275045
1095,2.0,99.0,55.0,47.0,8.485281374238571,0.0,0.28641510009765625,0.01764646742078993,0.0021694209895792337,0.002786038869834808,6.333891322139464
1096,2.0,38.0,0.0,99.0,8.485281374238571,0.0,0.26268768310546875,0.013046675461989182,0.0019234098078195312,0.0006917975414758442,18.859094864887922
1097,2.0,32.0,0.0,36.0,8.485281374238571,0.0,0.2581634521484375,0.010837145088132749,0.00141364208938332,4.4340245863970587e-05,244.4087730451367
1098,2.0,8.0,17.0,72.0,8.485281374238571,0.0,0.2224273681640625,0.015328809950086805,0.0014896337144410256,0.0029022090406302945,5.281773206370321
1099,2.0,83.0,0.0,47.0,8.485281374238571,0.0,0.27117156982421875,0.01239745084904442,0.0017155159601990723,0.00012268739588120405,101.04909929825753
1100,2.0,99.0,40.0,16.0,8.485281374238571,0.0,0.3488616943359375,0.018132222493489582,0.0026672136771027,0.004262596727853798,4.253797309749049
1102,2.0,99.0,4.0,67.0,8.485281374238571,0.0,0.26209259033203125,0.020537072259026606,0.0022929109383530584,0.007906436920166016,2.597512946273576
1103,2.0,0.0,26.0,12.0,8.485281374238571,0.0,0.2252960205078125,0.010626322428385416,0.0009664103080052885,0.00761985140899352,1.3945576964720643
1109,2.0,20.0,91.0,99.0,8.485281374238571,0.0,0.246856689453125,0.010584807592975207,0.0013731825568403752,0.000955352783203125,11.079475330030716
1113,2.0,85.0,99.0,54.0,8.485281374238571,0.0,0.2165374755859375,0.010618477813468492,0.0009478222802518169,0.0019463258631089153,5.45565262977461
1114,2.0,35.0,14.0,99.0,8.485281374238571,0.0,0.24547576904296875,0.010911736606566374,0.0012341068741411373,0.0008995313585901553,12.130468273689146
1115,2.0,99.0,87.0,80.0,8.485281374238571,0.0,0.24857711791992188,0.018083428276909723,0.001867127556659649,0.0051357626516284755,3.5210794391317384
1118,2.0,99.0,86.0,89.0,8.485281374238571,0.0,0.21675872802734375,0.013148566351996528,0.0010999566368040065,0.013548037640854094,0.9705144538679933
1123,2.0,99.0,83.0,17.0,8.485281374238571,0.0,0.18043899536132812,0.012687750922309027,0.0009157126885792817,0.0021467323762824736,5.910262062698557
1134,2.0,99.0,4.0,80.0,8.485281374238571,0.0,0.17798233032226562,0.011359591097445101,0.0008353960292692411,0.010254878623812807,1.1077255532861252
1136,2.0,24.0,99.0,99.0,8.485281374238571,0.0,0.18096923828125,0.010460369403545673,0.0009404378184241371,0.002441998185782597,4.283528736608539
1141,2.0,65.0,99.0,2.0,8.485281374238571,0.0,0.17975997924804688,0.0102299609816218,0.0010275105222424467,0.0005227339895148026,19.57010867251461
1146,2.0,0.0,58.0,4.0,8.485281374238571,0.0,0.1810150146484375,0.011362457275390625,0.0008377909830557435,0.008772550844678692,1.2952284320224754
1176,2.0,99.0,94.0,82.0,8.485281374238571,0.0,0.24857711791992188,0.015948844678474194,0.0016623791201946724,0.011243133901435639,1.4185408461992686
1179,2.0,99.0,48.0,49.0,8.485281374238571,0.0,0.28641510009765625,0.018901451958550346,0.0021875389019809202,0.003355324986469315,5.633270110875206
1182,2.0,99.0,0.0,60.0,8.485281374238571,0.0,0.26209259033203125,0.022139115767045456,0.002550526288547745,0.008913623585420496,2.4837391387333363
1351,2.0,0.0,10.0,41.0,8.485281374238571,0.0,0.28699493408203125,0.010219573974609375,0.00119892086678495,0.005022028066816121,2.0349495937979514
